FeatureID,Name,Formula,Annotation_level,use_Sirius_class,kingdom,superclass,class,subclass,level 5,CID,Title_PubChem,ExactMass,MolecularFormula,InChI,InChIKey,CanonicalSMILES
FT_17.140_467.20647,"(7R,8R)-8-(3,4-dimethoxyphenyl)-5,7-dihydroxy-2,2-dimethyl-10-(3-methylbut-2-enyl)-7,8-dihydropyrano[3,2-g]chromen-6-one",C27 H30 O7,L2.3,na,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans,8-prenylated flavans,"	44179865","(7R,8R)-8-(3,4-dimethoxyphenyl)-5,7-dihydroxy-2,2-dimethyl-10-(3-methylbut-2-enyl)-7,8-dihydropyrano[3,2-g]chromen-6-one",NA,C27H30O7,"InChI=1S/C27H30O7/c1-14(2)7-9-17-25-16(11-12-27(3,4)34-25)21(28)20-22(29)23(30)24(33-26(17)20)15-8-10-18(31-5)19(13-15)32-6/h7-8,10-13,23-24,28,30H,9H2,1-6H3/t23-,24+/m0/s1",WCTRYHAQIBWVEQ-BJKOFHAPSA-N,CC(=CCC1=C2C(=C(C3=C1O[C@@H]([C@H](C3=O)O)C4=CC(=C(C=C4)OC)OC)O)C=CC(O2)(C)C)C
FT_1.215_464.10688,2-acetamido-2-deoxy-3-O-(6-O-sulfonato-beta-D-glucosyl)-beta-D-galactose,C14 H25 N O14 S,L2.2,na,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Aminosaccharides,49852406,2-acetamido-2-deoxy-3-O-(6-O-sulfonato-beta-D-glucosyl)-beta-D-galactose,462.0917506,C14H24NO14S-,"InChI=1S/C14H25NO14S/c1-4(17)15-7-12(9(19)5(2-16)27-13(7)22)29-14-11(21)10(20)8(18)6(28-14)3-26-30(23,24)25/h5-14,16,18-22H,2-3H2,1H3,(H,15,17)(H,23,24,25)/p-1/t5-,6-,7-,8-,9+,10+,11-,12-,13-,14+/m1/s1",ZSSIKYJYLIRCAK-UHDFQWBXSA-M,CC(=O)NC1C(C(C(OC1O)CO)O)OC2C(C(C(C(O2)COS(=O)(=O)[O-])O)O)O
FT_1.217_285.18429,"1-Methylestra-1,3,5(10),6-tetraene-3,17beta-diol",C19 H24 O2,L2.3,na,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Estrane steroids,Estrogens and derivatives,222846,"1-Methylestra-1,3,5(10),6-tetraene-3,17beta-diol",284.17763,C19H24O2,"InChI=1S/C19H24O2/c1-11-9-13(20)10-12-3-4-14-15(18(11)12)7-8-19(2)16(14)5-6-17(19)21/h3-4,9-10,14-17,20-21H,5-8H2,1-2H3/t14-,15+,16+,17+,19+/m1/s1",WCHXTGUTQVBYIP-QSUVVDIXSA-N,CC1=CC(=CC2=C1C3CCC4(C(C3C=C2)CCC4O)C)O
FT_1.222_313.14287,N-(2-methoxyphenyl)-N~3~-9H-purin-6-yl-beta-alaninamide,C15 H16 N6 O2,L2.3,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,42506534,N-(2-methoxyphenyl)-N~3~-9H-purin-6-yl-beta-alaninamide,312.1334738,C15H16N6O2,"InChI=1S/C15H16N6O2/c1-23-11-5-3-2-4-10(11)21-12(22)6-7-16-14-13-15(18-8-17-13)20-9-19-14/h2-5,8-9H,6-7H2,1H3,(H,21,22)(H2,16,17,18,19,20)",MDTUZOQOGUJEQT-UHFFFAOYSA-N,COC1=CC=CC=C1NC(=O)CCNC2=NC=NC3=C2NC=N3
FT_17.195_235.09648,NP-020205,C11 H16 O4,L2.1,NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,"	102571596","(2E,4E)-3,5,7-Trimethylocta-2,4-dienedioic acid",NA,"	
C11H16O4","InChI=1S/C11H16O4/c1-7(5-9(3)11(14)15)4-8(2)6-10(12)13/h4,6,9H,5H2,1-3H3,(H,12,13)(H,14,15)/b7-4+,8-6+",QEOAMNGZTSERJN-IJYBVRAASA-N,CC(C/C(=C/C(=C/C(=O)O)/C)/C)C(=O)O
FT_1.252_198.08906,"Methyl 5-(but-3-en-1-yl)amino-1,3,4-oxadiazole-2-carboxylate",C8 H11 N3 O3,L2.3,na,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Secondary amines,443733,"Methyl 5-(but-3-en-1-yl)amino-1,3,4-oxadiazole-2-carboxylate",197.0800412,C8H11N3O3,"InChI=1S/C8H11N3O3/c1-3-4-5-9-8-11-10-6(14-8)7(12)13-2/h3H,1,4-5H2,2H3,(H,9,11)",RYZCYLNZNIEFLI-UHFFFAOYSA-N,COC(=O)C1=NN=C(O1)NCCC=C
FT_1.257_324.16538,"3,8-bis(2-methoxyethyl)-1-methyl-7,8-dihydro-1H-imidazo[2,1-f]purine-2,4(3H,6H)-dione",C14 H21 N5 O4,L2.3,na,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Xanthines,42109052,"3,8-bis(2-methoxyethyl)-1-methyl-7,8-dihydro-1H-imidazo[2,1-f]purine-2,4(3H,6H)-dione",323.1593542,C14H21N5O4,"InChI=1S/C14H21N5O4/c1-16-11-10(12(20)19(14(16)21)7-9-23-3)18-5-4-17(6-8-22-2)13(18)15-11/h4-9H2,1-3H3",KBIUSOYPRRQRFQ-UHFFFAOYSA-N,CN1C2=C(C(=O)N(C1=O)CCOC)N3CCN(C3=N2)CCOC
FT_1.259_198.12371,3-(1H-imidazol-5-yl)-2-(trimethylazaniumyl)propanoate,C9 H15 N3 O2,L2.3,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,3083620,3-(1H-imidazol-5-yl)-2-(trimethylazaniumyl)propanoate,197.1164267,C9H15N3O2,"InChI=1S/C9H15N3O2/c1-12(2,3)8(9(13)14)4-7-5-10-6-11-7/h5-6,8H,4H2,1-3H3,(H-,10,11,13,14)",GPPYTCRVKHULJH-UHFFFAOYSA-N,C[N+](C)(C)C(CC1=CN=CN1)C(=O)[O-]
FT_1.300_189.12341,2-[(2-Amino-3-methylbutanoyl)amino]propanoic acid,C8 H16 N2 O3,L2.3,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,334517,2-[(2-Amino-3-methylbutanoyl)amino]propanoic acid,188.1160924,C8H16N2O3,"InChI=1S/C8H16N2O3/c1-4(2)6(9)7(11)10-5(3)8(12)13/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)",HSRXSKHRSXRCFC-UHFFFAOYSA-N,CC(C)C(C(=O)NC(C)C(=O)O)N
FT_1.302_189.12341,2-acetamidohex-4-enoic acid,C8 H13 N O3,L2.3,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,19364695,2-Acetamidohex-4-enoic acid,171.0895433,C8H13NO3,"InChI=1S/C8H13NO3/c1-3-4-5-7(8(11)12)9-6(2)10/h3-4,7H,5H2,1-2H3,(H,9,10)(H,11,12)/b4-3+",BPJGGWBVULVVEV-ONEGZZNKSA-N,CC=CCC(C(=O)O)NC(=O)C
FT_1.308_97.02841,"4-Cyclopentene-1,3-dione",C5 H4 O2,L2.3,na,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,"1,3-dicarbonyl compounds",70258,"4-Cyclopentene-1,3-Dione",96.02112937,C5H4O2,"InChI=1S/C5H4O2/c6-4-1-2-5(7)3-4/h1-2H,3H2",MCFZBCCYOPSZLG-UHFFFAOYSA-N,C1C(=O)C=CC1=O
FT_1.309_85.02847,2(5H)-Furanone,C4 H4 O2,L2.2,na,Organic compounds,Organoheterocyclic compounds,Dihydrofurans,Furanones,Butenolides,10341,2(5H)-Furanone,84.02112937,C4H4O2,"InChI=1S/C4H4O2/c5-4-2-1-3-6-4/h1-2H,3H2",VIHAEDVKXSOUAT-UHFFFAOYSA-N,C1C=CC(=O)O1
FT_1.310_180.08674,"(3S)-2-hydroxy-2,3-dimethylbutanedioic acid",C6 H10 O5,L2.2,na,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Hydroxy fatty acids,440075,"(3S)-2-hydroxy-2,3-dimethylbutanedioic acid",162.0528234,C6H10O5,"InChI=1S/C6H10O5/c1-3(4(7)8)6(2,11)5(9)10/h3,11H,1-2H3,(H,7,8)(H,9,10)/t3-,6?/m1/s1",WTIIULQJLZEHGZ-HODUVHNASA-N,CC(C(=O)O)C(C)(C(=O)O)O
FT_1.310_325.11303,"3,6-Anhydro-l-lactose",C12 H20 O10,L2.2,na,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,137797297,"3,6-Anhydro-l-lactose",324.1056468,C12H20O10,"InChI=1S/C12H20O10/c13-1-3-5(14)6(15)7(16)12(21-3)22-9-4-2-19-10(9)8(17)11(18)20-4/h3-18H,1-2H2/t3-,4-,5+,6+,7-,8-,9-,10-,11?,12+/m0/s1",PJZDEFWGKUGLDC-XAQNGTHUSA-N,C1C2C(C(O1)C(C(O2)O)O)OC3C(C(C(C(O3)CO)O)O)O
FT_1.310_702.26646,Citbismine C,C37 H36 N2 O11,L2.3,na,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Benzoquinolines,Acridines,85149847,Citbismine C,684.23191,C37H36N2O11,"InChI=1S/C37H36N2O11/c1-37(2,45)36-27(25-22(50-36)14-19(41)24-30(25)39(4)28-15(32(24)43)9-11-18(40)34(28)48-7)26-21(47-6)13-17-23(33(26)44)31(42)16-10-12-20(46-5)35(49-8)29(16)38(17)3/h9-14,27,36,40-41,44-45H,1-8H3",BDURUBOYNAVRCF-UHFFFAOYSA-N,CC(C)(C1C(C2=C(O1)C=C(C3=C2N(C4=C(C3=O)C=CC(=C4OC)O)C)O)C5=C(C=C6C(=C5O)C(=O)C7=C(N6C)C(=C(C=C7)OC)OC)OC)O
FT_1.340_471.18238,O-(3-O-beta-D-galactosyl-N-acetyl-alpha-D-galactosaminyl)-L-serine,C17 H30 N2 O13,L2.2,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,5288346,O-(3-O-beta-D-galactosyl-N-acetyl-alpha-D-galactosaminyl)-L-serine,470.174789,C17H30N2O13,"InChI=1S/C17H30N2O13/c1-5(22)19-9-14(32-17-13(26)12(25)10(23)7(2-20)31-17)11(24)8(3-21)30-16(9)29-4-6(18)15(27)28/h6-14,16-17,20-21,23-26H,2-4,18H2,1H3,(H,19,22)(H,27,28)/t6-,7+,8+,9+,10-,11-,12-,13+,14+,16-,17-/m0/s1",XDMCWZFLLGVIID-ULCOMTOUSA-N,CC(=O)NC1C(C(C(OC1OCC(C(=O)O)N)CO)O)OC2C(C(C(C(O2)CO)O)O)O
FT_1.375_276.11905,Gln-Glu,C10 H17 N3 O6,L2.2,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,7020029,Gln-Glu,275.1117353,C10H17N3O6,"InChI=1S/C10H17N3O6/c11-5(1-3-7(12)14)9(17)13-6(10(18)19)2-4-8(15)16/h5-6H,1-4,11H2,(H2,12,14)(H,13,17)(H,15,16)(H,18,19)/t5-,6-/m0/s1",OWOFCNWTMWOOJJ-WDSKDSINSA-N,C(CC(=O)N)C(C(=O)NC(CCC(=O)O)C(=O)O)N
FT_17.196_293.13835,"N-{[(2R,4S,5R)-5-Ethyl-1-azabicyclo[2.2.2]oct-2-yl]methyl}-2-thiophenesulfonamide",C14 H22 N2 O2 S2,L2.1,NA,Organic compounds,Organoheterocyclic compounds,Quinuclidines,0,Quinuclidines,25389102,"N-[[(2R,4S,5R)-5-ethyl-1-azabicyclo[2.2.2]octan-2-yl]methyl]thiophene-2-sulfonamide",NA,"	
C14H22N2O2S2","InChI=1S/C14H22N2O2S2/c1-2-11-10-16-6-5-12(11)8-13(16)9-15-20(17,18)14-4-3-7-19-14/h3-4,7,11-13,15H,2,5-6,8-10H2,1H3/t11-,12-,13+/m0/s1",LFYFJKVSXVECHL-RWMBFGLXSA-N,CC[C@H]1CN2CC[C@H]1C[C@@H]2CNS(=O)(=O)C3=CC=CS3
FT_1.388_286.11329,2-O-alpha-mannosyl-D-glycerate,C9 H16 O9,L2.2,na,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,5460194,(2R)-3-hydroxy-2-(alpha-D-mannopyranosyloxy)propanoic acid,268.0794321,C9H16O9,"InChI=1S/C9H16O9/c10-1-3-5(12)6(13)7(14)9(17-3)18-4(2-11)8(15)16/h3-7,9-14H,1-2H2,(H,15,16)/t3-,4-,5-,6+,7+,9-/m1/s1",DDXCFDOPXBPUJC-SAYMMRJXSA-N,C(C1C(C(C(C(O1)OC(CO)C(=O)O)O)O)O)O
FT_1.388_371.01204,"D-Glycero-D-manno-heptose 1,7-bisphosphate",C7 H16 O13 P2,L2.3,na,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,443223,"D-glycero-D-manno-heptose 1,7-bisphosphate",370.0066146,C7H16O13P2,"InChI=1S/C7H16O13P2/c8-2(1-18-21(12,13)14)6-4(10)3(9)5(11)7(19-6)20-22(15,16)17/h2-11H,1H2,(H2,12,13,14)(H2,15,16,17)/t2-,3+,4+,5+,6-,7?/m1/s1",LMTGTTLGDUACSJ-NNPWBXLPSA-N,C(C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O)OP(=O)(O)O
FT_1.390_366.18722,2'-N-Acetylparomamine,C14 H27 N3 O8,L2.2,na,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Aminosaccharides,46173948,2'-N-Acetylparomamine,365.1798148,C14H27N3O8,"InChI=1S/C14H27N3O8/c1-4(19)17-8-11(22)10(21)7(3-18)24-14(8)25-13-6(16)2-5(15)9(20)12(13)23/h5-14,18,20-23H,2-3,15-16H2,1H3,(H,17,19)/t5-,6+,7-,8-,9+,10-,11-,12-,13-,14-/m1/s1",ARLIVUJSSKFVPL-JPYLPOILSA-N,CC(=O)NC1C(C(C(OC1OC2C(CC(C(C2O)O)N)N)CO)O)O
FT_1.396_196.10019,Ethyldimethyl(3-sulfopropyl)azanium,C7 H17 N O3 S,L2.3,na,Organic compounds,Organic acids and derivatives,Organic sulfonic acids and derivatives,Organosulfonic acids and derivatives,Organosulfonic acids,448830,Ethyldimethyl(3-sulfopropyl)azanium,196.1007396,C7H18NO3S+,"InChI=1S/C7H17NO3S/c1-4-8(2,3)6-5-7-12(9,10)11/h4-7H2,1-3H3/p+1",NNCRHRDBFDCWPA-UHFFFAOYSA-O,CC[N+](C)(C)CCCS(=O)(=O)O
FT_1.405_190.10742,N-lactoyl-Valine,C8 H15 N O4,L2.3,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,131770417,N-lactoyl-Valine,189.100108,C8H15NO4,"InChI=1S/C8H15NO4/c1-4(2)6(8(12)13)9-7(11)5(3)10/h4-6,10H,1-3H3,(H,9,11)(H,12,13)/t5-,6?/m0/s1",IJKKTQLUXOILBQ-ZBHICJROSA-N,CC(C)C(C(=O)O)NC(=O)C(C)O
FT_1.417_97.02840,Protoanemonin,C5 H4 O2,L2.2,na,Organic compounds,Organoheterocyclic compounds,Dihydrofurans,Furanones,Butenolides,66948,Protoanemonin,96.02112937,C5H4O2,"InChI=1S/C5H4O2/c1-4-2-3-5(6)7-4/h2-3H,1H2",RNYZJZKPGHQTJR-UHFFFAOYSA-N,C=C1C=CC(=O)O1
FT_1.418_74.09646,Diethamine,C4 H11 N,L2.3,na,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Secondary amines,8021,Diethylamine,73.08914936,C4H11N,"InChI=1S/C4H11N/c1-3-5-4-2/h5H,3-4H2,1-2H3",HPNMFZURTQLUMO-UHFFFAOYSA-N,CCNCC
FT_1.419_244.11139,S-methylergothioneine,C10 H17 N3 O2 S,L2.3,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,139025367,S-Methyl Ergothioneine,243.104148,C10H17N3O2S,"InChI=1S/C10H17N3O2S/c1-13(2,3)8(9(14)15)5-7-6-11-10(12-7)16-4/h6,8H,5H2,1-4H3,(H-,11,12,14,15)",GVQNHIYBRMFCMS-UHFFFAOYSA-N,C[N+](C)(C)C(CC1=CN=C(N1)SC)C(=O)[O-]
FT_1.421_176.10298,L-Citrulline,C6 H13 N3 O3,L2.2,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,9750,Citrulline,175.0956913,C6H13N3O3,"InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)/t4-/m0/s1",RHGKLRLOHDJJDR-BYPYZUCNSA-N,C(CC(C(=O)O)N)CNC(=O)N
FT_1.421_189.12346,N6-Acetyl-L-lysine,C8 H16 N2 O3,L2.2,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,92832,N-epsilon-Acetyl-L-lysine,188.1160924,C8H16N2O3,"InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1",DTERQYGMUDWYAZ-ZETCQYMHSA-N,CC(=O)NCCCCC(C(=O)O)N
FT_1.425_175.10771,N-acetylornithine,C7 H14 N2 O3,L2.2,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,439232,N-acetylornithine,174.1004423,C7H14N2O3,"InChI=1S/C7H14N2O3/c1-5(10)9-6(7(11)12)3-2-4-8/h6H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t6-/m0/s1",JRLGPAXAGHMNOL-LURJTMIESA-N,CC(=O)NC(CCCN)C(=O)O
FT_1.429_190.11850,L-Homocitrulline,C7 H15 N3 O3,L2.2,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,65072,L-Homocitrulline,189.1113414,C7H15N3O3,"InChI=1S/C7H15N3O3/c8-5(6(11)12)3-1-2-4-10-7(9)13/h5H,1-4,8H2,(H,11,12)(H3,9,10,13)/t5-/m0/s1",XIGSAGMEBXLVJJ-YFKPBYRVSA-N,C(CCNC(=O)N)CC(C(=O)O)N
FT_1.523_190.11863,L-Homocitrulline,C7 H15 N3 O3,L2.2,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,65072,L-Homocitrulline,189.1113414,C7H15N3O3,"InChI=1S/C7H15N3O3/c8-5(6(11)12)3-1-2-4-10-7(9)13/h5H,1-4,8H2,(H,11,12)(H3,9,10,13)/t5-/m0/s1",XIGSAGMEBXLVJJ-YFKPBYRVSA-N,C(CCNC(=O)N)CC(C(=O)O)N
FT_1.700_249.10806,Glu-Thr,C9 H16 N2 O6,L2.2,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,6998031,Glu-Thr,248.1008362,C9H16N2O6,"InChI=1S/C9H16N2O6/c1-4(12)7(9(16)17)11-8(15)5(10)2-3-6(13)14/h4-5,7,12H,2-3,10H2,1H3,(H,11,15)(H,13,14)(H,16,17)/t4-,5+,7+/m1/s1",JSIQVRIXMINMTA-ZDLURKLDSA-N,CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O
FT_1.720_248.16049,H-Lys-Thr-OH,C10 H21 N3 O4,L2.2,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,7010718,Lysylthreonine,247.1532062,C10H21N3O4,"InChI=1S/C10H21N3O4/c1-6(14)8(10(16)17)13-9(15)7(12)4-2-3-5-11/h6-8,14H,2-5,11-12H2,1H3,(H,13,15)(H,16,17)/t6-,7+,8+/m1/s1",ZOKVLMBYDSIDKG-CSMHCCOUSA-N,CC(C(C(=O)O)NC(=O)C(CCCCN)N)O
FT_1.720_462.18184,3-cis-Hydroxyglipizide,C21 H27 N5 O5 S,L2.3,na,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,NA,131769998,3-cis-Hydroxyglipizide,461.1732902,C21H27N5O5S,"InChI=1S/C21H27N5O5S/c1-14-12-24-19(13-23-14)20(28)22-10-9-15-5-7-18(8-6-15)32(30,31)26-21(29)25-16-3-2-4-17(27)11-16/h5-8,12-13,16-17,27H,2-4,9-11H2,1H3,(H,22,28)(H2,25,26,29)/t16-,17+/m0/s1",GZLIUWBDTXQVBY-DLBZAZTESA-N,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCC(C3)O
FT_1.774_72.08080,3-Buten-1-amine,C4 H9 N,L2.2,na,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,443732,3-Buten-1-amine,71.07349929,C4H9N,"InChI=1S/C4H9N/c1-2-3-4-5/h2H,1,3-5H2",ASVKKRLMJCWVQF-UHFFFAOYSA-N,C=CCCN
FT_1.778_548.21876,beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->6)-D-galactitol,C20 H37 N O16,L2.3,na,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Aminosaccharides,53356713,beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->6)-D-galactitol,547.2112341,C20H37NO16,"InChI=1S/C20H37NO16/c1-6(25)21-11-15(31)18(37-20-17(33)16(32)14(30)9(3-23)35-20)10(4-24)36-19(11)34-5-8(27)13(29)12(28)7(26)2-22/h7-20,22-24,26-33H,2-5H2,1H3,(H,21,25)/t7-,8+,9+,10+,11+,12+,13-,14-,15+,16-,17+,18+,19+,20-/m0/s1",WOXIFCQJUTXPKT-XKTMXJHTSA-N,CC(=O)NC1C(C(C(OC1OCC(C(C(C(CO)O)O)O)O)CO)OC2C(C(C(C(O2)CO)O)O)O)O
FT_1.784_174.08735,2-Oxoarginine,C6 H11 N3 O3,L2.3,na,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Short-chain keto acids and derivatives,NA,558,2-Oxoarginine,173.0800412,C6H11N3O3,"InChI=1S/C6H11N3O3/c7-6(8)9-3-1-2-4(10)5(11)12/h1-3H2,(H,11,12)(H4,7,8,9)",ARBHXJXXVVHMET-UHFFFAOYSA-N,C(CC(=O)C(=O)O)CN=C(N)N
FT_17.198_257.13835,ethyl 3-(2-methoxycarbonylcyclopentyl)-3-methyl-oxirane-2-carboxylate,C13 H20 O5,L2.3,na,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FT_1.826_199.14414,(-)-Slaframine,C10 H18 N2 O2,L2.3,na,Organic compounds,Organoheterocyclic compounds,Indolizidines,NA,NA,49787007,(-)-Slaframine,198.1368278,C10H18N2O2,"InChI=1S/C10H18N2O2/c1-7(13)14-10-4-5-12-6-8(11)2-3-9(10)12/h8-10H,2-6,11H2,1H3/t8-,9?,10-/m0/s1",YYIUHLPAZILPSG-SMILAEQMSA-N,CC(=O)OC1CCN2C1CCC(C2)N
FT_1.909_511.16356,Piperenol A triacetate,C27 H26 O10,L2.3,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Pentacarboxylic acids and derivatives,NA,14890279,Piperenol A triacetate,510.152597,C27H26O10,"InChI=1S/C27H26O10/c1-16(28)34-22-14-21(15-33-26(31)19-10-6-4-7-11-19)23(35-17(2)29)25(24(22)36-18(3)30)37-27(32)20-12-8-5-9-13-20/h4-14,22-25H,15H2,1-3H3",UGMVPWAZGUPKPL-UHFFFAOYSA-N,CC(=O)OC1C=C(C(C(C1OC(=O)C)OC(=O)C2=CC=CC=C2)OC(=O)C)COC(=O)C3=CC=CC=C3
FT_10.186_171.10172,7-methyl-3-oxooct-6-enoic acid,C9 H14 O3,L2.3,na,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Medium-chain keto acids and derivatives,NA,13093115,7-Methyl-3-oxooct-6-enoic acid,170.0942943,C9H14O3,"InChI=1S/C9H14O3/c1-7(2)4-3-5-8(10)6-9(11)12/h4H,3,5-6H2,1-2H3,(H,11,12)",LWAVSMHUXDEREV-UHFFFAOYSA-N,CC(=CCCC(=O)CC(=O)O)C
FT_10.254_310.12853,Sporovexin C,C15 H19 N O6,L2.3,na,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,475769,Sporovexin C,309.1212373,C15H19NO6,"InChI=1S/C15H19NO6/c1-10(15(20)21)7-9-22-12-4-2-11(3-5-12)14(19)16-8-6-13(17)18/h2-5,10H,6-9H2,1H3,(H,16,19)(H,17,18)(H,20,21)",AQYVBRADYQRCEE-UHFFFAOYSA-N,CC(CCOC1=CC=C(C=C1)C(=O)NCCC(=O)O)C(=O)O
FT_17.338_313.17987,"6-[(2E,6E)-7-(5-hydroxy-3-methyl-2-oxocyclopent-3-en-1-yl)-6-methylhepta-2,6-dien-2-yl]-3-methyl-5,6-dihydro-2H-pyran-2-one",C20 H26 O4,L2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FT_10.757_149.09608,"2-Methyl-5-prop-1-en-2-ylcyclohexa-2,4-dien-1-one",C10 H12 O,L2.3,na,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Menthane monoterpenoids,91747947,"2-Methyl-5-prop-1-en-2-ylcyclohexa-2,4-dien-1-one",148.088815,C10H12O,"InChI=1S/C10H12O/c1-7(2)9-5-4-8(3)10(11)6-9/h4-5H,1,6H2,2-3H3",KCTUHBUFBGTZER-UHFFFAOYSA-N,CC1=CC=C(CC1=O)C(=C)C
FT_10.758_167.10667,Camphorquinone,C10 H14 O2,L2.3,na,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Bicyclic monoterpenoids,25208,Camphorquinone,166.0993797,C10H14O2,"InChI=1S/C10H14O2/c1-9(2)6-4-5-10(9,3)8(12)7(6)11/h6H,4-5H2,1-3H3",VNQXSTWCDUXYEZ-UHFFFAOYSA-N,CC1(C2CCC1(C(=O)C2=O)C)C
FT_10.790_239.05499,Benzoylmalic acid,C11 H10 O6,L2.2,na,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,13953341,Benzoylmalic acid,238.047738,C11H10O6,"InChI=1S/C11H10O6/c12-9(13)6-8(10(14)15)17-11(16)7-4-2-1-3-5-7/h1-5,8H,6H2,(H,12,13)(H,14,15)",NVPJTXMOQCANSN-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)OC(CC(=O)O)C(=O)O
FT_10.898_149.09608,"2-Methyl-5-prop-1-en-2-ylcyclohexa-2,4-dien-1-one",C10 H12 O,L2.3,na,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Menthane monoterpenoids,91747947,"2-Methyl-5-prop-1-en-2-ylcyclohexa-2,4-dien-1-one",148.088815,C10H12O,"InChI=1S/C10H12O/c1-7(2)9-5-4-8(3)10(11)6-9/h4-5H,1,6H2,2-3H3",KCTUHBUFBGTZER-UHFFFAOYSA-N,CC1=CC=C(CC1=O)C(=C)C
