...1,ko_id,fasta
bco_bin_102_1_k125_5382433_11,K05606,bco_bin_102_1
bco_bin_102_1_k125_5382433_16,K15257,bco_bin_102_1
bco_bin_102_1_k125_5382433_17,K16568,bco_bin_102_1
bco_bin_102_1_k125_54061036_1,K03437,bco_bin_102_1
bco_bin_102_1_k125_54061036_3,K01889,bco_bin_102_1
bco_bin_102_1_k125_54061036_4,K01890,bco_bin_102_1
bco_bin_102_1_k125_5423941_2,K02651,bco_bin_102_1
bco_bin_102_1_k125_5423941_6,K02279,bco_bin_102_1
bco_bin_102_1_k125_5423941_7,K02282,bco_bin_102_1
bco_bin_102_1_k125_5423941_8,K02283,bco_bin_102_1
bco_bin_102_1_k125_5423941_9,K12510,bco_bin_102_1
bco_bin_102_1_k125_5423941_10,K12511,bco_bin_102_1
bco_bin_102_1_k125_54815793_1,K07058,bco_bin_102_1
bco_bin_102_1_k125_550716_8,K07497,bco_bin_102_1
bco_bin_102_1_k125_55165179_1,K02956,bco_bin_102_1
bco_bin_102_1_k125_55165179_2,K00962,bco_bin_102_1
bco_bin_102_1_k125_55165179_3,K07263,bco_bin_102_1
bco_bin_102_1_k125_55165179_4,K00215,bco_bin_102_1
bco_bin_102_1_k125_55165179_5,K06886,bco_bin_102_1
bco_bin_102_1_k125_55165179_8,K01714,bco_bin_102_1
bco_bin_102_1_k125_55165179_9,K12574,bco_bin_102_1
bco_bin_102_1_k125_55165179_10,K03466,bco_bin_102_1
bco_bin_102_1_k125_55228069_2,K06988,bco_bin_102_1
bco_bin_102_1_k125_55228069_5,K07052,bco_bin_102_1
bco_bin_102_1_k125_55749138_1,K02355,bco_bin_102_1
bco_bin_102_1_k125_55749138_2,K02946,bco_bin_102_1
bco_bin_102_1_k125_55749138_3,K02906,bco_bin_102_1
bco_bin_102_1_k125_55749138_4,K02926,bco_bin_102_1
bco_bin_102_1_k125_55749138_5,K02892,bco_bin_102_1
bco_bin_102_1_k125_55749138_6,K02886,bco_bin_102_1
bco_bin_102_1_k125_55749138_7,K02965,bco_bin_102_1
bco_bin_102_1_k125_55749138_8,K02890,bco_bin_102_1
bco_bin_102_1_k125_56494452_1,K00705,bco_bin_102_1
bco_bin_102_1_k125_56494452_2,K01214,bco_bin_102_1
bco_bin_102_1_k125_56494452_3,K00700,bco_bin_102_1
bco_bin_102_1_k125_56494452_4,K00688,bco_bin_102_1
bco_bin_102_1_k125_56703211_1,K03100,bco_bin_102_1
bco_bin_102_1_k125_56703211_2,K03470,bco_bin_102_1
bco_bin_102_1_k125_56703211_6,K07460,bco_bin_102_1
bco_bin_102_1_k125_56703211_8,K07391,bco_bin_102_1
bco_bin_102_1_k125_56703211_9,K04096,bco_bin_102_1
bco_bin_102_1_k125_56703211_10,K02405,bco_bin_102_1
bco_bin_102_1_k125_56703211_11,K02967,bco_bin_102_1
bco_bin_102_1_k125_56792947_1,K03652,bco_bin_102_1
bco_bin_102_1_k125_56792947_2,K02347,bco_bin_102_1
bco_bin_102_1_k125_56792947_4,K04749,bco_bin_102_1
bco_bin_102_1_k125_56792947_5,K01755,bco_bin_102_1
bco_bin_102_1_k125_56792947_6,K01940,bco_bin_102_1
bco_bin_102_1_k125_56792947_7,K03402,bco_bin_102_1
bco_bin_102_1_k125_56792947_8,K00611,bco_bin_102_1
bco_bin_102_1_k125_56792947_10,K00930,bco_bin_102_1
bco_bin_102_1_k125_56792947_11,K00620,bco_bin_102_1
bco_bin_102_1_k125_56792947_12,K00145,bco_bin_102_1
bco_bin_102_1_k125_56865303_1,K11753,bco_bin_102_1
bco_bin_102_1_k125_56865303_2,K03177,bco_bin_102_1
bco_bin_102_1_k125_56865303_4,K02834,bco_bin_102_1
bco_bin_102_1_k125_56865303_5,K09764,bco_bin_102_1
bco_bin_102_1_k125_56865303_7,K02600,bco_bin_102_1
bco_bin_102_1_k125_56865303_8,K09748,bco_bin_102_1
bco_bin_102_1_k125_56865303_9,K00324,bco_bin_102_1
bco_bin_102_1_k125_56865303_11,K00325,bco_bin_102_1
bco_bin_102_1_k125_56865303_13,K04518,bco_bin_102_1
bco_bin_102_1_k125_56889071_5,K03631,bco_bin_102_1
bco_bin_102_1_k125_56889071_8,K21929,bco_bin_102_1
bco_bin_102_1_k125_56889071_9,K04477,bco_bin_102_1
bco_bin_102_1_k125_56889071_14,K15977,bco_bin_102_1
bco_bin_102_1_k125_56889071_15,K02446,bco_bin_102_1
bco_bin_102_1_k125_57388436_2,K00772,bco_bin_102_1
bco_bin_102_1_k125_57388436_6,K07300,bco_bin_102_1
bco_bin_102_1_k125_58383761_2,K05518,bco_bin_102_1
bco_bin_102_1_k125_58383761_3,K17752,bco_bin_102_1
bco_bin_102_1_k125_58383761_4,K17762,bco_bin_102_1
bco_bin_102_1_k125_58383761_5,K17763,bco_bin_102_1
bco_bin_102_1_k125_58411188_3,K06998,bco_bin_102_1
bco_bin_102_1_k125_58554681_2,K01921,bco_bin_102_1
bco_bin_102_1_k125_58554681_4,K01596,bco_bin_102_1
bco_bin_102_1_k125_58554681_5,K00946,bco_bin_102_1
bco_bin_102_1_k125_58554681_6,K00941,bco_bin_102_1
bco_bin_102_1_k125_58554681_9,K02902,bco_bin_102_1
bco_bin_102_1_k125_58554681_11,K03655,bco_bin_102_1
bco_bin_102_1_k125_58554681_12,K08316,bco_bin_102_1
bco_bin_102_1_k125_58554681_13,K00954,bco_bin_102_1
bco_bin_102_1_k125_58554681_15,K07040,bco_bin_102_1
bco_bin_102_1_k125_58554681_16,K03685,bco_bin_102_1
bco_bin_102_1_k125_58554681_18,K07020,bco_bin_102_1
bco_bin_102_1_k125_58554681_20,K15635,bco_bin_102_1
bco_bin_102_1_k125_58554681_21,K03529,bco_bin_102_1
bco_bin_102_1_k125_58554681_22,K03110,bco_bin_102_1
bco_bin_102_1_k125_58554681_23,K03106,bco_bin_102_1
bco_bin_102_1_k125_58554681_24,K02959,bco_bin_102_1
bco_bin_102_1_k125_58554681_25,K06960,bco_bin_102_1
bco_bin_102_1_k125_58554681_26,K02860,bco_bin_102_1
bco_bin_102_1_k125_58554681_27,K00554,bco_bin_102_1
bco_bin_102_1_k125_58554681_28,K02884,bco_bin_102_1
bco_bin_102_1_k125_59602994_9,K21471,bco_bin_102_1
bco_bin_102_1_k125_59602994_10,K00057,bco_bin_102_1
bco_bin_102_1_k125_59602994_13,K01817,bco_bin_102_1
bco_bin_102_1_k125_59602994_15,K06877,bco_bin_102_1
bco_bin_102_1_k125_59602994_16,K02199,bco_bin_102_1
bco_bin_102_1_k125_59818956_1,K09761,bco_bin_102_1
bco_bin_102_1_k125_59818956_2,K03686,bco_bin_102_1
bco_bin_102_1_k125_59818956_3,K03705,bco_bin_102_1
bco_bin_102_1_k125_59833582_3,K01971,bco_bin_102_1
bco_bin_102_1_k125_59833582_4,K03924,bco_bin_102_1
bco_bin_102_1_k125_59833582_6,K07114,bco_bin_102_1
bco_bin_102_1_k125_59959091_1,K11611,bco_bin_102_1
bco_bin_102_1_k125_60754420_3,K00763,bco_bin_102_1
bco_bin_102_1_k125_60754420_4,K08281,bco_bin_102_1
bco_bin_102_1_k125_60754420_7,K03520,bco_bin_102_1
bco_bin_102_1_k125_60884880_1,K02335,bco_bin_102_1
bco_bin_102_1_k125_60884880_2,K26252,bco_bin_102_1
bco_bin_102_1_k125_61306933_4,K01990,bco_bin_102_1
bco_bin_102_1_k125_61306933_6,K01673,bco_bin_102_1
bco_bin_102_1_k125_61399992_6,K21929,bco_bin_102_1
bco_bin_102_1_k125_61988109_4,K00259,bco_bin_102_1
bco_bin_102_1_k125_61988109_5,K03852,bco_bin_102_1
bco_bin_102_1_k125_62593235_2,K03664,bco_bin_102_1
bco_bin_102_1_k125_62593235_3,K03797,bco_bin_102_1
bco_bin_102_1_k125_62593235_4,K09811,bco_bin_102_1
bco_bin_102_1_k125_62593235_5,K09812,bco_bin_102_1
bco_bin_102_1_k125_62593235_6,K02836,bco_bin_102_1
bco_bin_102_1_k125_62593235_7,K03070,bco_bin_102_1
bco_bin_102_1_k125_62721188_6,K16264,bco_bin_102_1
bco_bin_102_1_k125_62721188_10,K06153,bco_bin_102_1
bco_bin_102_1_k125_62721188_11,K07058,bco_bin_102_1
bco_bin_102_1_k125_62721188_17,K09763,bco_bin_102_1
bco_bin_102_1_k125_62927253_5,K03088,bco_bin_102_1
bco_bin_102_1_k125_62927253_6,K01911,bco_bin_102_1
bco_bin_102_1_k125_62927253_7,K01661,bco_bin_102_1
bco_bin_102_1_k125_62927253_8,K02548,bco_bin_102_1
bco_bin_102_1_k125_62927253_9,K02549,bco_bin_102_1
bco_bin_102_1_k125_63062239_4,K06001,bco_bin_102_1
bco_bin_102_1_k125_63461233_1,K06215,bco_bin_102_1
bco_bin_102_1_k125_63461233_3,K08256,bco_bin_102_1
bco_bin_102_1_k125_63679564_5,K07305,bco_bin_102_1
bco_bin_102_1_k125_63679564_6,K03424,bco_bin_102_1
bco_bin_102_1_k125_63679564_7,K01874,bco_bin_102_1
bco_bin_102_1_k125_63679564_8,K07056,bco_bin_102_1
bco_bin_102_1_k125_64258889_2,K01990,bco_bin_102_1
bco_bin_102_1_k125_64837212_1,K01139,bco_bin_102_1
bco_bin_102_1_k125_64837212_2,K07560,bco_bin_102_1
bco_bin_102_1_k125_64837212_3,K07054,bco_bin_102_1
bco_bin_102_1_k125_66013110_4,K07682,bco_bin_102_1
bco_bin_102_1_k125_66926292_3,K01115,bco_bin_102_1
bco_bin_102_1_k125_66926292_5,K22044,bco_bin_102_1
bco_bin_102_1_k125_66926292_7,K06940,bco_bin_102_1
bco_bin_102_1_k125_66926292_9,K03672,bco_bin_102_1
bco_bin_102_1_k125_66926292_10,K21908,bco_bin_102_1
bco_bin_102_1_k125_6745834_3,K23107,bco_bin_102_1
bco_bin_102_1_k125_6745834_7,K02651,bco_bin_102_1
bco_bin_102_1_k125_68260613_1,K03649,bco_bin_102_1
bco_bin_102_1_k125_68260613_2,K13821,bco_bin_102_1
bco_bin_102_1_k125_68260613_4,K00573,bco_bin_102_1
bco_bin_102_1_k125_68761924_2,K02823,bco_bin_102_1
bco_bin_102_1_k125_68761924_3,K17828,bco_bin_102_1
bco_bin_102_1_k125_68761924_6,K03060,bco_bin_102_1
bco_bin_102_1_k125_68761924_7,K13038,bco_bin_102_1
bco_bin_102_1_k125_68761924_8,K00789,bco_bin_102_1
bco_bin_102_1_k125_68918837_2,K00604,bco_bin_102_1
bco_bin_102_1_k125_68918837_4,K04066,bco_bin_102_1
bco_bin_102_1_k125_69445466_2,K04043,bco_bin_102_1
bco_bin_102_1_k125_69445466_3,K03687,bco_bin_102_1
bco_bin_102_1_k125_69445466_4,K05516,bco_bin_102_1
bco_bin_102_1_k125_69445466_5,K13640,bco_bin_102_1
bco_bin_102_1_k125_69518666_1,K02890,bco_bin_102_1
bco_bin_102_1_k125_69518666_2,K02982,bco_bin_102_1
bco_bin_102_1_k125_69518666_3,K02878,bco_bin_102_1
bco_bin_102_1_k125_69518666_4,K02904,bco_bin_102_1
bco_bin_102_1_k125_69518666_5,K02961,bco_bin_102_1
bco_bin_102_1_k125_69518666_6,K02874,bco_bin_102_1
bco_bin_102_1_k125_69518666_7,K02895,bco_bin_102_1
bco_bin_102_1_k125_69518666_8,K02931,bco_bin_102_1
bco_bin_102_1_k125_69518666_9,K02994,bco_bin_102_1
bco_bin_102_1_k125_69518666_10,K02933,bco_bin_102_1
bco_bin_102_1_k125_69585844_2,K07566,bco_bin_102_1
bco_bin_102_1_k125_69585844_3,K02493,bco_bin_102_1
bco_bin_102_1_k125_69585844_4,K02835,bco_bin_102_1
bco_bin_102_1_k125_69585844_6,K02909,bco_bin_102_1
bco_bin_102_1_k125_69585844_7,K11717,bco_bin_102_1
bco_bin_102_1_k125_69585844_8,K04488,bco_bin_102_1
bco_bin_102_1_k125_69585844_11,K00275,bco_bin_102_1
bco_bin_102_1_k125_69585844_12,K01687,bco_bin_102_1
bco_bin_102_1_k125_69585844_13,K01652,bco_bin_102_1
bco_bin_102_1_k125_69585844_14,K01653,bco_bin_102_1
bco_bin_102_1_k125_69585844_15,K00053,bco_bin_102_1
bco_bin_102_1_k125_69585844_16,K01649,bco_bin_102_1
bco_bin_102_1_k125_69630277_6,K04075,bco_bin_102_1
bco_bin_102_1_k125_70143072_3,K03272,bco_bin_102_1
bco_bin_102_1_k125_7157441_2,K01733,bco_bin_102_1
bco_bin_102_1_k125_7157441_3,K00872,bco_bin_102_1
bco_bin_102_1_k125_7157441_4,K03628,bco_bin_102_1
bco_bin_102_1_k125_7157441_8,K00958,bco_bin_102_1
bco_bin_102_1_k125_7157441_10,K05366,bco_bin_102_1
bco_bin_102_1_k125_7157441_12,K03523,bco_bin_102_1
bco_bin_102_1_k125_7215825_1,K02887,bco_bin_102_1
bco_bin_102_1_k125_7215825_2,K02916,bco_bin_102_1
bco_bin_102_1_k125_7215825_3,K02520,bco_bin_102_1
bco_bin_102_1_k125_7215825_4,K00765,bco_bin_102_1
bco_bin_102_1_k125_7215825_5,K04773,bco_bin_102_1
bco_bin_102_1_k125_7215825_7,K00794,bco_bin_102_1
bco_bin_102_1_k125_7215825_8,K14652,bco_bin_102_1
bco_bin_102_1_k125_7215825_9,K00793,bco_bin_102_1
bco_bin_102_1_k125_7215825_10,K11752,bco_bin_102_1
bco_bin_102_1_k125_7656800_1,K24915,bco_bin_102_1
bco_bin_102_1_k125_7656800_2,K09780,bco_bin_102_1
bco_bin_102_1_k125_7656800_4,K01873,bco_bin_102_1
bco_bin_102_1_k125_7656800_5,K11754,bco_bin_102_1
bco_bin_102_1_k125_7656800_6,K00940,bco_bin_102_1
bco_bin_102_1_k125_7656800_7,K03569,bco_bin_102_1
bco_bin_102_1_k125_7656800_8,K03570,bco_bin_102_1
bco_bin_102_1_k125_7656800_9,K03571,bco_bin_102_1
bco_bin_102_1_k125_7704342_1,K01795,bco_bin_102_1
bco_bin_102_1_k125_7704342_3,K01236,bco_bin_102_1
bco_bin_102_1_k125_8226727_3,K02897,bco_bin_102_1
bco_bin_102_1_k125_8472072_4,K02636,bco_bin_102_1
bco_bin_102_1_k125_8805077_2,K00612,bco_bin_102_1
bco_bin_102_1_k125_8805077_4,K15521,bco_bin_102_1
bco_bin_102_1_k125_8830676_4,K03149,bco_bin_102_1
bco_bin_102_1_k125_8830676_5,K03154,bco_bin_102_1
bco_bin_102_1_k125_8830676_6,K03153,bco_bin_102_1
bco_bin_102_1_k125_8830676_8,K03545,bco_bin_102_1
bco_bin_102_1_k125_911462_1,K01971,bco_bin_102_1
bco_bin_104_1_k125_10107730_1,K02316,bco_bin_104_1
bco_bin_104_1_k125_10274152_3,K03734,bco_bin_104_1
bco_bin_104_1_k125_10274152_6,K05337,bco_bin_104_1
bco_bin_104_1_k125_10274152_9,K02221,bco_bin_104_1
bco_bin_104_1_k125_10323895_2,K07056,bco_bin_104_1
bco_bin_104_1_k125_10323895_3,K00728,bco_bin_104_1
bco_bin_104_1_k125_10350263_2,K00384,bco_bin_104_1
bco_bin_104_1_k125_10350263_3,K03671,bco_bin_104_1
bco_bin_104_1_k125_10350263_4,K01448,bco_bin_104_1
bco_bin_104_1_k125_10350263_6,K05825,bco_bin_104_1
bco_bin_104_1_k125_10350263_8,K03497,bco_bin_104_1
bco_bin_104_1_k125_10350263_9,K03496,bco_bin_104_1
bco_bin_104_1_k125_10350263_12,K06346,bco_bin_104_1
bco_bin_104_1_k125_10350263_13,K03217,bco_bin_104_1
bco_bin_104_1_k125_10350263_14,K08998,bco_bin_104_1
bco_bin_104_1_k125_10350263_15,K02313,bco_bin_104_1
bco_bin_104_1_k125_10980418_3,K04757,bco_bin_104_1
bco_bin_104_1_k125_10980418_5,K01768,bco_bin_104_1
bco_bin_104_1_k125_112167_2,K06998,bco_bin_104_1
bco_bin_104_1_k125_11382114_1,K00507,bco_bin_104_1
bco_bin_104_1_k125_11382114_6,K08995,bco_bin_104_1
bco_bin_104_1_k125_11382114_8,K01885,bco_bin_104_1
bco_bin_104_1_k125_11429938_1,K15371,bco_bin_104_1
bco_bin_104_1_k125_11429938_2,K10979,bco_bin_104_1
bco_bin_104_1_k125_11429938_3,K01971,bco_bin_104_1
bco_bin_104_1_k125_11429938_5,K09957,bco_bin_104_1
bco_bin_104_1_k125_11429938_6,K04517,bco_bin_104_1
bco_bin_104_1_k125_11430919_1,K01187,bco_bin_104_1
bco_bin_104_1_k125_11430919_4,K03111,bco_bin_104_1
bco_bin_104_1_k125_11430919_7,K07107,bco_bin_104_1
bco_bin_104_1_k125_11430919_8,K15371,bco_bin_104_1
bco_bin_104_1_k125_11454276_2,K14731,bco_bin_104_1
bco_bin_104_1_k125_11454276_9,K00537,bco_bin_104_1
bco_bin_104_1_k125_11454276_12,K04063,bco_bin_104_1
bco_bin_104_1_k125_11454276_15,K01626,bco_bin_104_1
bco_bin_104_1_k125_11454276_20,K04749,bco_bin_104_1
bco_bin_104_1_k125_11454276_23,K23541,bco_bin_104_1
bco_bin_104_1_k125_11454276_25,K09456,bco_bin_104_1
bco_bin_104_1_k125_11619480_1,K00045,bco_bin_104_1
bco_bin_104_1_k125_11737742_1,K08677,bco_bin_104_1
bco_bin_104_1_k125_11737742_3,K03303,bco_bin_104_1
bco_bin_104_1_k125_11885174_4,K02004,bco_bin_104_1
bco_bin_104_1_k125_11885174_6,K02493,bco_bin_104_1
bco_bin_104_1_k125_11885174_7,K13953,bco_bin_104_1
bco_bin_104_1_k125_11885174_8,K01115,bco_bin_104_1
bco_bin_104_1_k125_11885174_9,K10439,bco_bin_104_1
bco_bin_104_1_k125_11885174_10,K10440,bco_bin_104_1
bco_bin_104_1_k125_11988644_2,K02528,bco_bin_104_1
bco_bin_104_1_k125_11988644_3,K21159,bco_bin_104_1
bco_bin_104_1_k125_11988644_8,K03707,bco_bin_104_1
bco_bin_104_1_k125_11988644_10,K08972,bco_bin_104_1
bco_bin_104_1_k125_11988644_13,K03298,bco_bin_104_1
bco_bin_104_1_k125_12005326_1,K07175,bco_bin_104_1
bco_bin_104_1_k125_12126691_4,K18301,bco_bin_104_1
bco_bin_104_1_k125_12358137_1,K13641,bco_bin_104_1
bco_bin_104_1_k125_12358137_3,K16566,bco_bin_104_1
bco_bin_104_1_k125_12358137_17,K00320,bco_bin_104_1
bco_bin_104_1_k125_12705360_2,K00304,bco_bin_104_1
bco_bin_104_1_k125_12705360_3,K00302,bco_bin_104_1
bco_bin_104_1_k125_12705360_4,K00305,bco_bin_104_1
bco_bin_104_1_k125_12705360_5,K01752,bco_bin_104_1
bco_bin_104_1_k125_12818579_4,K08676,bco_bin_104_1
bco_bin_104_1_k125_12994362_6,K05834,bco_bin_104_1
bco_bin_104_1_k125_13213272_1,K03060,bco_bin_104_1
bco_bin_104_1_k125_13213272_2,K13038,bco_bin_104_1
bco_bin_104_1_k125_13213272_4,K00789,bco_bin_104_1
bco_bin_104_1_k125_13213272_5,K04066,bco_bin_104_1
bco_bin_104_1_k125_13213272_7,K00604,bco_bin_104_1
bco_bin_104_1_k125_13213272_8,K03500,bco_bin_104_1
bco_bin_104_1_k125_138279_4,K02078,bco_bin_104_1
bco_bin_104_1_k125_138279_5,K00648,bco_bin_104_1
bco_bin_104_1_k125_138279_6,K00645,bco_bin_104_1
bco_bin_104_1_k125_138279_8,K03704,bco_bin_104_1
bco_bin_104_1_k125_14011099_1,K01596,bco_bin_104_1
bco_bin_104_1_k125_14215349_3,K05921,bco_bin_104_1
bco_bin_104_1_k125_14692765_2,K21745,bco_bin_104_1
bco_bin_104_1_k125_14692765_3,K01607,bco_bin_104_1
bco_bin_104_1_k125_14692765_6,K22278,bco_bin_104_1
bco_bin_104_1_k125_14692765_19,K19267,bco_bin_104_1
bco_bin_104_1_k125_14692765_24,K15496,bco_bin_104_1
bco_bin_104_1_k125_14692765_25,K15495,bco_bin_104_1
bco_bin_104_1_k125_14692765_26,K03752,bco_bin_104_1
bco_bin_104_1_k125_14692765_27,K03738,bco_bin_104_1
bco_bin_104_1_k125_14970527_1,K21148,bco_bin_104_1
bco_bin_104_1_k125_14970527_2,K00682,bco_bin_104_1
bco_bin_104_1_k125_14970527_3,K23842,bco_bin_104_1
bco_bin_104_1_k125_14970527_4,K18289,bco_bin_104_1
bco_bin_104_1_k125_14970527_5,K00111,bco_bin_104_1
bco_bin_104_1_k125_15146293_1,K00231,bco_bin_104_1
bco_bin_104_1_k125_15146293_2,K01599,bco_bin_104_1
bco_bin_104_1_k125_15257033_2,K01443,bco_bin_104_1
bco_bin_104_1_k125_15257033_4,K02803,bco_bin_104_1
bco_bin_104_1_k125_15257033_7,K18926,bco_bin_104_1
bco_bin_104_1_k125_15257033_9,K07058,bco_bin_104_1
bco_bin_104_1_k125_15257033_18,K03829,bco_bin_104_1
bco_bin_104_1_k125_15257033_24,K23262,bco_bin_104_1
bco_bin_104_1_k125_15357375_4,K08177,bco_bin_104_1
bco_bin_104_1_k125_15357375_5,K02379,bco_bin_104_1
bco_bin_104_1_k125_15357375_6,K00620,bco_bin_104_1
bco_bin_104_1_k125_15357375_7,K03544,bco_bin_104_1
bco_bin_104_1_k125_15430233_3,K03973,bco_bin_104_1
bco_bin_104_1_k125_15430233_4,K03820,bco_bin_104_1
bco_bin_104_1_k125_15430233_5,K00721,bco_bin_104_1
bco_bin_104_1_k125_15551177_2,K00872,bco_bin_104_1
bco_bin_104_1_k125_15551177_3,K01733,bco_bin_104_1
bco_bin_104_1_k125_15551177_4,K00003,bco_bin_104_1
bco_bin_104_1_k125_15857421_6,K05799,bco_bin_104_1
bco_bin_104_1_k125_15857421_10,K06893,bco_bin_104_1
bco_bin_104_1_k125_16124028_3,K22108,bco_bin_104_1
bco_bin_104_1_k125_16124028_6,K14520,bco_bin_104_1
bco_bin_104_1_k125_16124028_9,K23778,bco_bin_104_1
bco_bin_104_1_k125_16124028_18,K03412,bco_bin_104_1
bco_bin_104_1_k125_16124028_19,K03412,bco_bin_104_1
bco_bin_104_1_k125_16388288_2,K03551,bco_bin_104_1
bco_bin_104_1_k125_16388288_3,K14060,bco_bin_104_1
bco_bin_104_1_k125_16388288_11,K03547,bco_bin_104_1
bco_bin_104_1_k125_16388288_12,K03546,bco_bin_104_1
bco_bin_104_1_k125_16432156_13,K01286,bco_bin_104_1
bco_bin_104_1_k125_16432156_18,K14059,bco_bin_104_1
bco_bin_104_1_k125_16432156_19,K01907,bco_bin_104_1
bco_bin_104_1_k125_16432156_20,K01061,bco_bin_104_1
bco_bin_104_1_k125_16432156_21,K00817,bco_bin_104_1
bco_bin_104_1_k125_16432156_23,K22303,bco_bin_104_1
bco_bin_104_1_k125_16432156_29,K07054,bco_bin_104_1
bco_bin_104_1_k125_1644242_3,K03699,bco_bin_104_1
bco_bin_104_1_k125_1644242_5,K15736,bco_bin_104_1
bco_bin_104_1_k125_16463136_3,K02616,bco_bin_104_1
bco_bin_104_1_k125_16463136_4,K07045,bco_bin_104_1
bco_bin_104_1_k125_16463136_6,K00281,bco_bin_104_1
bco_bin_104_1_k125_1705445_2,K03525,bco_bin_104_1
bco_bin_104_1_k125_1705445_3,K01918,bco_bin_104_1
bco_bin_104_1_k125_1705445_5,K24131,bco_bin_104_1
bco_bin_104_1_k125_1705445_7,K00950,bco_bin_104_1
bco_bin_104_1_k125_1705445_8,K01633,bco_bin_104_1
bco_bin_104_1_k125_1705445_9,K00796,bco_bin_104_1
bco_bin_104_1_k125_1705445_10,K01495,bco_bin_104_1
bco_bin_104_1_k125_1705445_11,K03798,bco_bin_104_1
bco_bin_104_1_k125_17092826_2,K02913,bco_bin_104_1
bco_bin_104_1_k125_17092826_3,K22390,bco_bin_104_1
bco_bin_104_1_k125_17092826_5,K01934,bco_bin_104_1
bco_bin_104_1_k125_17092826_6,K03424,bco_bin_104_1
bco_bin_104_1_k125_17092826_7,K01874,bco_bin_104_1
bco_bin_104_1_k125_17220972_5,K01926,bco_bin_104_1
bco_bin_104_1_k125_17220972_6,K02492,bco_bin_104_1
bco_bin_104_1_k125_17220972_7,K01749,bco_bin_104_1
bco_bin_104_1_k125_17220972_8,K13542,bco_bin_104_1
bco_bin_104_1_k125_17220972_10,K01698,bco_bin_104_1
bco_bin_104_1_k125_17423373_2,K02434,bco_bin_104_1
bco_bin_104_1_k125_17423373_3,K02433,bco_bin_104_1
bco_bin_104_1_k125_17423373_4,K02435,bco_bin_104_1
bco_bin_104_1_k125_17525425_2,K10218,bco_bin_104_1
bco_bin_104_1_k125_17525425_7,K01475,bco_bin_104_1
bco_bin_104_1_k125_17525425_10,K02362,bco_bin_104_1
bco_bin_104_1_k125_17671810_1,K03973,bco_bin_104_1
bco_bin_104_1_k125_17671810_2,K03973,bco_bin_104_1
bco_bin_104_1_k125_17671810_4,K00297,bco_bin_104_1
bco_bin_104_1_k125_17678052_2,K08963,bco_bin_104_1
bco_bin_104_1_k125_17678052_8,K20938,bco_bin_104_1
bco_bin_104_1_k125_17985468_3,K00015,bco_bin_104_1
bco_bin_104_1_k125_17985468_9,K13633,bco_bin_104_1
bco_bin_104_1_k125_17985468_12,K07089,bco_bin_104_1
bco_bin_104_1_k125_17985468_14,K03891,bco_bin_104_1
bco_bin_104_1_k125_17985468_16,K00124,bco_bin_104_1
bco_bin_104_1_k125_18035858_3,K10947,bco_bin_104_1
bco_bin_104_1_k125_18035858_5,K04653,bco_bin_104_1
bco_bin_104_1_k125_18035858_6,K03271,bco_bin_104_1
bco_bin_104_1_k125_18035858_7,K04656,bco_bin_104_1
bco_bin_104_1_k125_18035858_8,K04651,bco_bin_104_1
bco_bin_104_1_k125_18035858_9,K04652,bco_bin_104_1
bco_bin_104_1_k125_18035858_13,K04655,bco_bin_104_1
bco_bin_104_1_k125_18035858_14,K04654,bco_bin_104_1
bco_bin_104_1_k125_18035858_15,K04653,bco_bin_104_1
bco_bin_104_1_k125_18035858_17,K03605,bco_bin_104_1
bco_bin_104_1_k125_18162512_2,K05364,bco_bin_104_1
bco_bin_104_1_k125_18196824_3,K22112,bco_bin_104_1
bco_bin_104_1_k125_18196824_4,K01455,bco_bin_104_1
bco_bin_104_1_k125_18196824_6,K02004,bco_bin_104_1
bco_bin_104_1_k125_18247768_4,K23463,bco_bin_104_1
bco_bin_104_1_k125_18247768_6,K03761,bco_bin_104_1
bco_bin_104_1_k125_18247768_11,K22044,bco_bin_104_1
bco_bin_104_1_k125_18247768_15,K13444,bco_bin_104_1
bco_bin_104_1_k125_18247768_17,K23246,bco_bin_104_1
bco_bin_104_1_k125_18247768_19,K02510,bco_bin_104_1
bco_bin_104_1_k125_18247768_20,K05606,bco_bin_104_1
bco_bin_104_1_k125_18247768_21,K05799,bco_bin_104_1
bco_bin_104_1_k125_18247768_23,K01624,bco_bin_104_1
bco_bin_104_1_k125_18247768_24,K09684,bco_bin_104_1
bco_bin_104_1_k125_18247768_25,K12960,bco_bin_104_1
bco_bin_104_1_k125_18247768_26,K19185,bco_bin_104_1
bco_bin_104_1_k125_18247768_27,K03518,bco_bin_104_1
bco_bin_104_1_k125_18247768_28,K03520,bco_bin_104_1
bco_bin_104_1_k125_18247768_29,K19189,bco_bin_104_1
bco_bin_104_1_k125_18247768_33,K03821,bco_bin_104_1
bco_bin_104_1_k125_18343333_2,K16146,bco_bin_104_1
bco_bin_104_1_k125_1835058_2,K05558,bco_bin_104_1
bco_bin_104_1_k125_1835058_3,K01707,bco_bin_104_1
bco_bin_104_1_k125_1835058_4,K13877,bco_bin_104_1
bco_bin_104_1_k125_1835058_5,K01706,bco_bin_104_1
bco_bin_104_1_k125_1835058_6,K00077,bco_bin_104_1
bco_bin_104_1_k125_18388602_1,K00507,bco_bin_104_1
bco_bin_104_1_k125_18388602_5,K08676,bco_bin_104_1
bco_bin_104_1_k125_18400048_3,K07229,bco_bin_104_1
